index,person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,cb_person_default_on_file,cb_person_cred_hist_length
19020,28,39184,RENT,3.0,DEBTCONSOLIDATION,A,6000,6.17,0,0,7
19021,32,40000,RENT,0.0,MEDICAL,B,6000,12.69,0,0,8
19022,27,40000,RENT,1.0,DEBTCONSOLIDATION,B,6000,11.99,0,0,6
19023,27,50000,MORTGAGE,7.0,MEDICAL,A,9500,8.9,0,0,8
19024,35,50000,MORTGAGE,5.0,HOMEIMPROVEMENT,C,6000,13.49,0,0,6
19025,33,40000,RENT,0.0,DEBTCONSOLIDATION,A,6000,7.51,0,0,6
19026,27,40000,RENT,4.0,EDUCATION,C,6000,12.73,0,0,10
19027,29,40000,RENT,2.0,DEBTCONSOLIDATION,B,6000,11.14,0,0,6
19028,30,50000,MORTGAGE,8.0,DEBTCONSOLIDATION,A,10000,6.62,0,0,7
19029,27,40000,RENT,2.0,EDUCATION,C,6000,11.28,0,0,7
19030,32,40500,RENT,0.0,VENTURE,C,6000,14.26,0,1,5
19031,27,40800,RENT,11.0,PERSONAL,A,6000,7.66,0,0,7
19032,30,41000,RENT,14.0,DEBTCONSOLIDATION,A,6000,6.03,0,0,10
19033,31,50000,MORTGAGE,8.0,DEBTCONSOLIDATION,C,6000,13.49,0,1,9
19034,34,50000,MORTGAGE,11.0,VENTURE,A,4000,8.9,0,0,8
19035,27,50000,MORTGAGE,6.0,PERSONAL,B,12000,11.71,0,0,10
19036,27,41000,RENT,2.0,MEDICAL,A,6000,9.32,0,0,7
19037,33,35496,RENT,3.0,PERSONAL,C,6000,13.72,1,1,8
19038,33,35600,RENT,1.0,VENTURE,C,6000,13.49,1,0,5
19039,34,42000,RENT,2.0,EDUCATION,B,6000,10.59,0,0,7
19040,34,50000,MORTGAGE,6.0,VENTURE,C,16000,13.49,0,1,5
19041,34,42000,RENT,5.0,VENTURE,C,6000,14.22,0,0,10
19042,32,36000,RENT,4.0,MEDICAL,D,6000,16.07,1,1,10
19043,28,42000,RENT,4.0,VENTURE,C,6000,11.78,0,1,10
19044,28,42328,RENT,5.0,MEDICAL,A,6000,8.63,0,0,7
19045,35,37000,RENT,2.0,PERSONAL,B,6000,9.99,1,0,7
19046,32,43000,RENT,2.0,EDUCATION,C,6000,13.22,0,0,6
19047,28,50000,OWN,12.0,VENTURE,A,6000,6.03,0,0,9
19048,34,50000,OWN,0.0,VENTURE,A,16000,7.51,0,0,7
19049,29,43000,RENT,1.0,MEDICAL,B,6000,11.14,0,0,7
19050,35,50000,MORTGAGE,7.0,HOMEIMPROVEMENT,A,12000,6.62,0,0,6
19051,28,43000,RENT,5.0,MEDICAL,B,6000,10.39,0,0,5
19052,28,43150,RENT,3.0,VENTURE,B,6000,9.99,0,0,9
19053,27,50000,MORTGAGE,0.0,MEDICAL,A,12000,6.62,0,0,9
19054,30,50000,MORTGAGE,6.0,DEBTCONSOLIDATION,C,4000,14.27,0,0,9
19055,27,50000,MORTGAGE,4.0,EDUCATION,B,2100,9.91,0,0,6
19056,29,50000,OWN,3.0,HOMEIMPROVEMENT,B,4200,9.91,0,0,5
19057,29,39000,RENT,2.0,PERSONAL,B,6000,12.69,1,0,5
19058,30,45000,RENT,0.0,PERSONAL,B,6000,12.69,0,0,8
19059,31,50000,MORTGAGE,7.0,HOMEIMPROVEMENT,A,4800,6.03,0,0,5
19060,27,45000,RENT,1.0,EDUCATION,B,6000,10.65,0,0,8
19061,29,50000,MORTGAGE,4.0,MEDICAL,A,10000,6.03,0,0,5
19062,29,50000,MORTGAGE,0.0,PERSONAL,A,6300,6.62,0,0,10
19063,29,50000,MORTGAGE,4.0,MEDICAL,B,21850,12.42,0,0,10
19064,30,45000,RENT,1.0,EDUCATION,A,6000,7.51,0,0,5
19065,27,39000,RENT,1.0,VENTURE,D,6000,14.61,1,0,7
19066,30,46000,RENT,5.0,MEDICAL,A,6000,6.99,0,0,5
19067,31,50000,MORTGAGE,4.0,VENTURE,A,16000,8.9,0,0,8
19068,31,50000,MORTGAGE,7.0,VENTURE,A,6000,5.99,0,0,8
19069,27,50000,OWN,8.0,VENTURE,A,12000,5.42,0,0,7
19070,31,47000,RENT,4.0,VENTURE,A,6000,6.99,0,0,7
19071,28,50000,OWN,3.0,EDUCATION,A,3200,8.49,0,0,5
19072,27,50000,MORTGAGE,5.0,VENTURE,B,2000,10.99,0,0,6
19073,30,47581,RENT,2.0,MEDICAL,C,6000,13.16,0,1,9
19074,31,48000,RENT,1.0,MEDICAL,A,6000,6.03,0,0,6
19075,29,50000,OWN,3.0,PERSONAL,C,6000,13.99,0,0,8
19076,30,42000,RENT,1.0,MEDICAL,D,6000,14.46,1,0,5
19077,30,48000,RENT,0.0,EDUCATION,A,6000,7.88,0,0,10
19078,30,50000,MORTGAGE,2.0,EDUCATION,B,3975,10.99,0,0,8
19079,28,50000,MORTGAGE,7.0,PERSONAL,D,6000,15.99,0,1,9
19080,32,50000,OWN,16.0,HOMEIMPROVEMENT,A,8000,7.49,0,0,9
19081,33,44000,MORTGAGE,2.0,EDUCATION,C,7000,12.99,1,1,8
19082,29,42996,RENT,5.0,VENTURE,C,6000,15.96,1,0,5
19083,29,50000,MORTGAGE,0.0,PERSONAL,B,3575,11.49,0,0,7
19084,27,50000,MORTGAGE,4.0,EDUCATION,C,2200,12.99,0,1,10
19085,27,49000,RENT,11.0,MEDICAL,C,6000,15.27,0,1,9
19086,31,50000,MORTGAGE,0.0,MEDICAL,B,18225,10.99,0,0,10
19087,33,49000,RENT,2.0,VENTURE,B,6000,10.99,0,0,6
19088,33,50000,MORTGAGE,8.0,MEDICAL,A,4000,5.42,0,0,10
19089,27,49500,RENT,6.0,PERSONAL,C,6000,11.22,0,0,8
19090,29,50000,RENT,5.0,DEBTCONSOLIDATION,C,6000,13.49,0,1,7
19091,34,50000,RENT,5.0,PERSONAL,B,6000,9.91,0,0,8
19092,30,50000,OWN,3.0,EDUCATION,A,5000,5.99,0,0,7
19093,28,50000,RENT,0.0,PERSONAL,B,6000,10.59,0,0,5
19094,31,50000,RENT,4.0,PERSONAL,D,6000,15.62,0,1,10
19095,29,50000,RENT,13.0,HOMEIMPROVEMENT,B,6000,9.99,0,0,7
19096,29,50000,OWN,8.0,HOMEIMPROVEMENT,B,9725,12.12,0,0,6
19097,29,50000,MORTGAGE,13.0,MEDICAL,B,13650,10.99,0,0,9
19098,33,50000,MORTGAGE,7.0,PERSONAL,B,10000,9.99,0,0,5
19099,30,50000,MORTGAGE,0.0,EDUCATION,D,10000,16.89,0,0,10
19100,35,50000,OWN,6.0,MEDICAL,A,13650,6.99,0,0,10
19101,29,50000,RENT,0.0,VENTURE,B,6000,8.88,0,0,7
19102,30,50000,RENT,4.0,PERSONAL,A,6000,5.79,0,0,7
19103,34,44000,RENT,0.0,PERSONAL,E,6000,16.45,1,0,10
19104,30,50000,MORTGAGE,2.0,HOMEIMPROVEMENT,B,3000,10.59,0,0,5
19105,27,50000,RENT,3.0,VENTURE,B,6000,11.36,0,0,9
19106,28,50000,MORTGAGE,12.0,EDUCATION,C,18000,13.49,0,1,7
19107,33,44000,RENT,6.0,DEBTCONSOLIDATION,D,6000,14.96,1,0,8
19108,28,50000,MORTGAGE,1.0,VENTURE,A,8000,5.99,0,0,7
19109,27,44004,RENT,2.0,PERSONAL,E,6000,17.19,1,1,5
19110,34,50004,RENT,6.0,EDUCATION,A,6000,7.88,0,0,5
19111,31,50100,RENT,5.0,DEBTCONSOLIDATION,B,6000,10.0,0,0,5
19112,29,50000,OWN,6.0,MEDICAL,A,4000,5.42,0,0,8
19113,28,51000,RENT,5.0,DEBTCONSOLIDATION,B,6000,12.69,0,0,5
19114,34,51000,RENT,1.0,MEDICAL,A,6000,5.99,0,0,6
19115,29,45000,RENT,1.0,HOMEIMPROVEMENT,A,6000,5.79,1,0,10
19116,30,50000,MORTGAGE,12.0,DEBTCONSOLIDATION,C,8000,13.06,0,1,5
19117,29,51000,RENT,2.0,MEDICAL,A,6000,7.29,0,0,10
19118,27,51600,RENT,12.0,EDUCATION,A,6000,8.49,0,0,6
19119,28,52000,RENT,6.0,DEBTCONSOLIDATION,A,6000,7.14,0,0,6
19120,34,52000,RENT,1.0,EDUCATION,B,6000,12.53,0,0,9
19121,29,50000,MORTGAGE,5.0,PERSONAL,B,8000,10.37,0,0,7
19122,29,47000,RENT,8.0,EDUCATION,D,6000,17.49,1,0,7
19123,31,53088,RENT,0.0,PERSONAL,A,6000,6.54,0,0,9
19124,29,54000,RENT,2.0,DEBTCONSOLIDATION,A,6000,7.9,0,0,7
19125,28,54000,RENT,9.0,VENTURE,A,6000,5.42,0,0,5
19126,27,54000,RENT,11.0,VENTURE,D,6000,14.59,0,1,5
19127,29,49000,RENT,3.0,PERSONAL,C,6000,13.99,1,0,6
19128,31,49000,RENT,5.0,HOMEIMPROVEMENT,B,6000,10.59,1,0,9
19129,28,55000,RENT,3.0,MEDICAL,B,6000,10.74,0,0,8
19130,33,55000,RENT,3.0,EDUCATION,C,6000,13.35,0,1,5
19131,31,55000,RENT,3.0,PERSONAL,B,6000,10.38,0,0,6
19132,34,44000,MORTGAGE,8.0,DEBTCONSOLIDATION,C,4500,12.98,1,0,6
19133,28,50000,OWN,3.0,HOMEIMPROVEMENT,D,8500,14.83,0,1,5
19134,31,55560,RENT,11.0,EDUCATION,B,6000,11.99,0,0,6
19135,30,55840,RENT,6.0,MEDICAL,B,6000,10.25,0,0,5
19136,30,50000,MORTGAGE,11.0,DEBTCONSOLIDATION,B,1400,10.36,0,0,8
19137,31,56160,RENT,1.0,DEBTCONSOLIDATION,C,6000,13.98,0,1,9
19138,28,57000,RENT,2.0,HOMEIMPROVEMENT,C,6000,13.49,0,1,8
19139,31,57006,RENT,7.0,VENTURE,A,6000,7.29,0,0,10
19140,28,50000,MORTGAGE,12.0,VENTURE,B,3000,10.36,0,0,7
19141,34,57016,RENT,14.0,HOMEIMPROVEMENT,B,6000,11.83,0,0,6
19142,29,57600,RENT,1.0,MEDICAL,B,6000,9.91,0,0,10
19143,35,57996,RENT,0.0,HOMEIMPROVEMENT,C,6000,13.57,0,1,8
19144,27,44000,MORTGAGE,3.0,DEBTCONSOLIDATION,B,24000,8.88,1,0,9
19145,29,59000,RENT,3.0,DEBTCONSOLIDATION,B,6000,10.37,0,0,7
19146,29,59000,RENT,3.0,EDUCATION,A,6000,7.88,0,0,9
19147,32,59004,RENT,2.0,HOMEIMPROVEMENT,B,6000,11.49,0,0,8
19148,30,50000,OWN,5.0,EDUCATION,A,5000,7.14,0,0,7
19149,32,59363,RENT,2.0,PERSONAL,C,6000,13.22,0,1,10
19150,32,50000,MORTGAGE,0.0,EDUCATION,A,5400,7.14,0,0,9
19151,30,50000,OWN,4.0,DEBTCONSOLIDATION,D,10000,15.95,0,1,7
19152,32,59500,RENT,3.0,EDUCATION,D,6000,13.36,0,1,8
19153,27,59578,RENT,11.0,HOMEIMPROVEMENT,D,6000,14.59,0,1,7
19154,29,60000,RENT,0.0,EDUCATION,C,6000,15.96,0,1,7
19155,34,44000,MORTGAGE,18.0,MEDICAL,D,4000,15.95,1,1,9
19156,29,60000,RENT,1.0,HOMEIMPROVEMENT,C,6000,14.79,0,0,9
19157,32,60000,RENT,0.0,DEBTCONSOLIDATION,B,6000,10.36,0,0,7
19158,32,54000,RENT,2.0,HOMEIMPROVEMENT,E,6000,15.95,1,0,7
19159,27,60000,RENT,0.0,DEBTCONSOLIDATION,B,6000,9.25,0,0,9
19160,32,60000,RENT,6.0,MEDICAL,C,6000,13.98,0,0,5
19161,30,50000,MORTGAGE,1.0,PERSONAL,B,16000,10.38,0,0,7
19162,32,60000,RENT,2.0,PERSONAL,B,6000,11.36,0,0,8
19163,27,60000,RENT,6.0,PERSONAL,A,6000,8.94,0,0,9
19164,32,50000,MORTGAGE,5.0,PERSONAL,A,9600,6.76,0,0,9
19165,30,50000,MORTGAGE,14.0,VENTURE,A,5000,7.88,0,0,5
19166,34,60000,RENT,3.0,VENTURE,A,6000,8.0,0,0,9
19167,27,44000,MORTGAGE,0.0,EDUCATION,C,6000,13.23,1,1,8
19168,29,60000,RENT,1.0,HOMEIMPROVEMENT,B,6000,10.01,0,0,10
19169,27,60000,RENT,0.0,HOMEIMPROVEMENT,A,6000,8.0,0,0,5
19170,32,50000,MORTGAGE,3.0,PERSONAL,A,6000,6.76,0,0,6
19171,33,61000,RENT,0.0,EDUCATION,B,6000,10.39,0,0,7
19172,30,61400,RENT,4.0,VENTURE,C,6000,15.96,0,0,9
19173,33,61500,RENT,7.0,EDUCATION,A,6000,5.79,0,0,10
19174,34,62000,RENT,1.0,HOMEIMPROVEMENT,A,6000,7.49,0,0,9
19175,32,22800,RENT,1.0,VENTURE,D,7125,15.28,1,0,5
19176,32,52000,RENT,0.0,PERSONAL,A,7125,7.49,0,0,10
19177,31,50000,MORTGAGE,1.0,DEBTCONSOLIDATION,A,12000,7.88,0,0,6
19178,30,50000,OWN,4.0,VENTURE,C,3000,14.22,0,1,10
19179,27,41200,RENT,1.0,MEDICAL,A,7100,7.88,0,0,10
19180,31,50000,MORTGAGE,5.0,VENTURE,A,2000,6.39,0,0,7
19181,35,25200,RENT,2.0,DEBTCONSOLIDATION,C,7050,12.23,0,1,7
19182,35,80000,RENT,0.0,DEBTCONSOLIDATION,B,7050,8.88,0,0,5
19183,31,50000,MORTGAGE,2.0,DEBTCONSOLIDATION,B,5000,10.62,0,0,10
19184,31,50000,OWN,1.0,HOMEIMPROVEMENT,C,16000,13.85,0,0,6
19185,27,20000,RENT,1.0,PERSONAL,A,7025,5.42,1,0,9
19186,31,13000,RENT,6.0,HOMEIMPROVEMENT,B,7000,9.62,1,0,9
19187,29,14400,RENT,2.0,PERSONAL,C,7000,12.84,1,0,5
19188,30,14500,RENT,15.0,DEBTCONSOLIDATION,A,7000,6.76,1,0,5
19189,27,15000,RENT,1.0,HOMEIMPROVEMENT,B,7000,12.21,1,0,10
19190,27,50000,MORTGAGE,2.0,HOMEIMPROVEMENT,C,10750,13.48,0,0,5
19191,34,50000,MORTGAGE,18.0,EDUCATION,A,6000,7.14,0,0,8
19192,29,50000,MORTGAGE,9.0,MEDICAL,A,10000,7.88,0,0,8
19193,29,18000,RENT,5.0,VENTURE,B,7000,10.99,1,0,5
19194,27,50000,MORTGAGE,3.0,VENTURE,B,15000,9.88,0,0,8
19195,33,20244,RENT,0.0,DEBTCONSOLIDATION,B,7000,9.45,1,0,8
19196,29,21000,RENT,7.0,MEDICAL,C,7000,13.72,1,0,10
19197,32,50000,MORTGAGE,0.0,MEDICAL,A,5000,8.59,0,0,9
19198,27,23400,RENT,5.0,EDUCATION,D,7000,15.7,1,1,5
19199,31,24000,RENT,0.0,MEDICAL,A,7000,7.51,0,0,7
19200,27,24000,RENT,4.0,DEBTCONSOLIDATION,B,7000,10.75,0,0,10
19201,28,24996,RENT,2.0,DEBTCONSOLIDATION,C,7000,12.53,0,0,8
19202,27,50000,OWN,8.0,EDUCATION,D,4500,14.61,0,0,6
19203,27,25000,RENT,0.0,MEDICAL,A,7000,8.9,0,0,10
19204,28,25000,RENT,0.0,VENTURE,A,7000,6.92,0,0,6
19205,28,50000,MORTGAGE,8.0,EDUCATION,A,7000,8.59,0,0,9
19206,29,63000,RENT,4.0,PERSONAL,A,6000,7.51,0,0,7
19207,28,50000,MORTGAGE,3.0,DEBTCONSOLIDATION,A,5000,7.74,0,0,6
19208,27,65000,RENT,11.0,HOMEIMPROVEMENT,C,6000,14.65,0,1,7
19209,31,65000,RENT,9.0,VENTURE,A,6000,6.99,0,0,10
19210,31,65000,RENT,2.0,EDUCATION,B,6000,11.49,0,0,6
19211,29,50000,MORTGAGE,5.0,DEBTCONSOLIDATION,C,3250,14.26,0,0,5
19212,32,65000,RENT,4.0,MEDICAL,A,6000,7.49,0,0,5
19213,29,65000,RENT,2.0,VENTURE,B,6000,11.14,0,0,10
19214,27,65000,RENT,0.0,MEDICAL,B,6000,11.14,0,0,9
19215,35,65004,RENT,2.0,DEBTCONSOLIDATION,A,6000,7.29,0,0,10
19216,33,50000,OWN,2.0,PERSONAL,C,1200,14.26,0,0,6
19217,27,50000,MORTGAGE,1.0,VENTURE,A,6500,7.74,0,0,6
19218,27,65600,RENT,3.0,EDUCATION,D,6000,15.62,0,1,9
19219,27,67000,RENT,3.0,DEBTCONSOLIDATION,B,6000,9.99,0,0,8
19220,31,68000,RENT,1.0,HOMEIMPROVEMENT,A,6000,7.49,0,0,10
19221,29,44000,MORTGAGE,9.0,DEBTCONSOLIDATION,D,10000,14.74,1,0,5
19222,27,50000,MORTGAGE,5.0,VENTURE,A,12000,9.32,0,0,8
19223,27,69996,RENT,1.0,PERSONAL,B,6000,11.86,0,0,6
19224,32,70000,RENT,0.0,EDUCATION,B,6000,9.99,0,0,8
19225,27,50000,MORTGAGE,3.0,DEBTCONSOLIDATION,C,10000,12.84,0,0,10
19226,28,70000,RENT,2.0,DEBTCONSOLIDATION,B,6000,10.36,0,0,9
19227,27,50000,OWN,3.0,MEDICAL,C,9000,12.53,0,0,8
19228,31,44000,MORTGAGE,0.0,EDUCATION,C,12000,12.53,1,1,6
19229,30,50000,MORTGAGE,3.0,HOMEIMPROVEMENT,B,5000,10.95,0,0,9
19230,30,50000,MORTGAGE,14.0,DEBTCONSOLIDATION,A,1875,8.0,0,0,9
19231,33,44000,MORTGAGE,6.0,DEBTCONSOLIDATION,D,4500,14.74,1,0,10
19232,34,70000,RENT,1.0,EDUCATION,B,6000,11.89,0,0,5
19233,35,50000,MORTGAGE,0.0,EDUCATION,C,5600,12.53,0,1,7
19234,28,71000,RENT,4.0,MEDICAL,A,6000,8.49,0,0,10
19235,33,50000,OWN,1.0,VENTURE,D,12000,13.99,0,1,7
19236,27,72000,RENT,4.0,DEBTCONSOLIDATION,C,6000,15.96,0,0,10
19237,27,50000,MORTGAGE,11.0,PERSONAL,C,7500,11.59,0,1,6
19238,32,72000,RENT,5.0,VENTURE,A,6000,8.49,0,0,10
19239,29,72000,RENT,1.0,VENTURE,B,6000,9.63,0,0,5
19240,31,72000,RENT,15.0,HOMEIMPROVEMENT,C,6000,13.23,0,0,5
19241,32,50000,MORTGAGE,1.0,MEDICAL,B,7500,10.39,0,0,7
19242,31,66000,RENT,4.0,DEBTCONSOLIDATION,C,6000,14.35,1,0,5
19243,28,72000,RENT,0.0,MEDICAL,A,6000,7.88,0,0,10
19244,27,50000,MORTGAGE,1.0,PERSONAL,A,3000,7.68,0,0,5
19245,27,50000,OWN,7.0,EDUCATION,C,8800,12.29,0,0,7
19246,29,74000,RENT,2.0,HOMEIMPROVEMENT,A,6000,5.42,0,0,10
19247,29,50000,MORTGAGE,11.0,HOMEIMPROVEMENT,C,4000,10.78,0,0,5
19248,27,50000,OWN,9.0,EDUCATION,A,3000,7.75,0,0,6
19249,28,50004,OWN,4.0,EDUCATION,A,10000,7.49,0,0,5
19250,29,50004,MORTGAGE,5.0,PERSONAL,A,10000,5.99,0,0,5
19251,29,75000,RENT,2.0,MEDICAL,A,6000,8.49,0,0,6
19252,28,75000,RENT,0.0,VENTURE,A,6000,7.49,0,0,6
19253,30,75000,RENT,2.0,MEDICAL,C,6000,12.68,0,0,8
19254,28,75000,RENT,4.0,EDUCATION,A,6000,6.92,0,0,6
19255,27,75000,RENT,11.0,VENTURE,D,6000,15.21,0,1,9
19256,27,50004,OWN,5.0,MEDICAL,B,10200,10.37,0,0,10
19257,31,75000,RENT,2.0,VENTURE,A,6000,7.68,0,0,10
19258,31,59500,RENT,1.0,MEDICAL,B,6000,11.71,1,0,6
19259,31,76000,RENT,4.0,HOMEIMPROVEMENT,A,6000,7.49,0,0,5
19260,28,77385,RENT,3.0,MEDICAL,A,6000,7.66,0,0,6
19261,29,61628,RENT,2.0,MEDICAL,E,6000,16.95,1,1,9
19262,29,50004,MORTGAGE,1.0,HOMEIMPROVEMENT,C,1500,13.11,0,1,6
19263,32,80000,RENT,3.0,VENTURE,B,6000,12.69,0,0,7
19264,35,44004,MORTGAGE,7.0,MEDICAL,B,10000,11.36,1,0,7
19265,32,50004,MORTGAGE,2.0,EDUCATION,C,6250,12.87,0,1,6
19266,31,80000,RENT,2.0,MEDICAL,A,6000,6.03,0,0,10
19267,33,80000,RENT,10.0,DEBTCONSOLIDATION,A,6000,8.49,0,0,6
19268,29,80000,RENT,3.0,PERSONAL,A,6000,6.99,0,0,10
19269,29,50004,MORTGAGE,3.0,DEBTCONSOLIDATION,B,20000,11.58,0,0,7
19270,31,50004,MORTGAGE,15.0,DEBTCONSOLIDATION,A,10000,8.0,0,0,8
19271,27,81000,RENT,4.0,VENTURE,B,6000,11.86,0,0,10
19272,27,81000,RENT,0.0,VENTURE,A,6000,7.14,0,0,9
19273,34,82000,RENT,3.0,MEDICAL,A,6000,8.9,0,0,5
19274,29,84000,RENT,3.0,MEDICAL,B,6000,11.49,0,0,6
19275,27,50055,MORTGAGE,5.0,VENTURE,B,15000,10.62,0,0,5
19276,31,78996,RENT,5.0,HOMEIMPROVEMENT,A,6000,7.51,1,0,5
19277,28,50123,MORTGAGE,11.0,PERSONAL,B,2200,11.49,0,0,8
19278,32,85000,RENT,7.0,DEBTCONSOLIDATION,B,6000,11.71,0,0,5
19279,27,85000,RENT,11.0,DEBTCONSOLIDATION,C,6000,13.43,0,1,5
19280,31,50268,MORTGAGE,4.0,PERSONAL,D,12000,12.61,0,0,9
19281,28,50343,OWN,11.0,HOMEIMPROVEMENT,A,22000,7.49,0,0,5
19282,31,87500,RENT,4.0,DEBTCONSOLIDATION,B,6000,11.99,0,0,5
19283,32,44400,MORTGAGE,3.0,EDUCATION,A,15000,8.9,1,0,5
19284,35,88020,RENT,6.0,PERSONAL,D,6000,15.37,0,1,8
19285,30,89004,RENT,6.0,MEDICAL,C,6000,13.16,0,1,5
19286,27,89700,RENT,1.0,VENTURE,B,6000,11.99,0,0,7
19287,27,90000,RENT,1.0,VENTURE,B,6000,11.71,0,0,8
19288,30,90000,RENT,0.0,MEDICAL,B,6000,10.38,0,0,8
19289,27,44400,MORTGAGE,10.0,VENTURE,C,4000,13.99,1,1,7
19290,30,50400,MORTGAGE,7.0,PERSONAL,A,3000,7.29,0,0,6
19291,33,50400,MORTGAGE,3.0,VENTURE,A,6000,6.92,0,0,9
19292,29,92004,RENT,8.0,EDUCATION,B,6000,10.38,0,0,10
19293,29,50400,OWN,4.0,EDUCATION,B,9000,10.37,0,0,9
19294,35,93000,RENT,4.0,PERSONAL,C,6000,14.27,0,1,9
19295,28,94773,RENT,3.0,HOMEIMPROVEMENT,B,6000,11.83,0,0,10
19296,29,95000,RENT,0.0,VENTURE,B,6000,11.49,0,0,7
19297,27,50400,MORTGAGE,9.0,EDUCATION,A,5000,7.51,0,0,5
19298,34,50400,MORTGAGE,9.0,VENTURE,F,22800,18.67,0,0,10
19299,33,44400,MORTGAGE,3.0,MEDICAL,C,2000,14.22,1,1,6
19300,27,50400,MORTGAGE,7.0,MEDICAL,A,11000,8.94,0,0,5
19301,31,50402,MORTGAGE,4.0,PERSONAL,C,3000,13.22,0,0,9
19302,34,100000,RENT,5.0,PERSONAL,B,6000,10.99,0,0,9
19303,27,108000,RENT,4.0,DEBTCONSOLIDATION,B,6000,10.65,0,0,7
19304,31,110000,RENT,15.0,DEBTCONSOLIDATION,A,6000,6.99,0,0,6
19305,34,111280,RENT,3.0,HOMEIMPROVEMENT,B,6000,9.99,0,0,9
19306,28,112000,RENT,1.0,HOMEIMPROVEMENT,B,6000,12.69,0,0,10
19307,32,114000,RENT,17.0,HOMEIMPROVEMENT,B,6000,10.37,0,0,5
19308,27,115000,RENT,3.0,VENTURE,A,6000,7.4,0,0,5
19309,28,125004,RENT,12.0,PERSONAL,A,6000,7.51,0,0,10
19310,29,145000,RENT,0.0,EDUCATION,C,6000,13.8,0,1,10
19311,30,155000,RENT,9.0,DEBTCONSOLIDATION,A,6000,7.14,0,0,10
19312,35,165996,RENT,1.0,DEBTCONSOLIDATION,A,6000,5.42,0,0,10
19313,28,240000,RENT,2.0,MEDICAL,B,6000,11.46,0,0,6
19314,34,564000,RENT,2.0,MEDICAL,A,6000,7.14,0,0,5
19315,29,48000,RENT,6.0,MEDICAL,B,6025,10.65,0,0,9
19316,32,12000,RENT,2.0,DEBTCONSOLIDATION,B,6075,12.42,1,0,8
19317,31,44960,MORTGAGE,0.0,DEBTCONSOLIDATION,B,5000,10.95,1,0,10
19318,27,40000,RENT,4.0,EDUCATION,C,6125,13.23,0,1,5
19319,29,70000,RENT,2.0,VENTURE,A,6125,7.49,0,0,8
19320,32,108000,RENT,16.0,PERSONAL,A,6125,5.99,1,0,5
19321,35,29400,RENT,0.0,VENTURE,B,6150,12.21,0,0,5
19322,33,45000,MORTGAGE,17.0,HOMEIMPROVEMENT,A,10800,7.51,1,0,8
19323,32,12000,RENT,2.0,EDUCATION,A,6200,6.17,1,0,9
19324,28,51000,MORTGAGE,12.0,VENTURE,A,8000,7.51,0,0,5
19325,29,51000,OWN,6.0,MEDICAL,A,19750,7.49,0,0,8
19326,30,51000,MORTGAGE,4.0,PERSONAL,B,2000,10.99,0,0,10
19327,27,51000,MORTGAGE,0.0,EDUCATION,A,7000,7.49,0,0,6
19328,31,28800,RENT,0.0,PERSONAL,C,6200,12.23,0,0,9
19329,29,51000,MORTGAGE,12.0,PERSONAL,B,1800,11.49,0,0,8
19330,27,51000,OWN,11.0,PERSONAL,A,12000,7.49,0,0,7
19331,27,51000,OWN,11.0,VENTURE,A,18000,7.49,0,0,8
19332,33,45000,MORTGAGE,3.0,HOMEIMPROVEMENT,D,8000,16.49,1,1,6
19333,30,51000,MORTGAGE,6.0,HOMEIMPROVEMENT,A,6600,6.92,0,0,9
19334,31,60000,RENT,1.0,MEDICAL,A,6200,8.59,0,0,7
19335,32,51000,MORTGAGE,1.0,VENTURE,B,10000,9.99,0,0,5
19336,31,20400,RENT,0.0,MEDICAL,B,6225,9.76,1,0,9
19337,27,52000,RENT,0.0,PERSONAL,C,6225,14.35,0,0,7
19338,28,81000,RENT,13.0,VENTURE,A,6225,7.9,0,0,7
19339,29,51000,MORTGAGE,8.0,PERSONAL,B,25000,11.49,0,0,10
19340,29,18000,RENT,4.0,HOMEIMPROVEMENT,B,6250,9.99,1,0,6
19341,32,51000,MORTGAGE,2.0,DEBTCONSOLIDATION,B,15000,11.36,0,0,9
19342,28,21000,RENT,6.0,EDUCATION,A,6250,7.9,0,0,7
19343,27,23004,RENT,1.0,MEDICAL,B,6250,10.38,0,0,6
19344,30,51000,MORTGAGE,6.0,DEBTCONSOLIDATION,C,15000,12.73,0,1,5
19345,33,51000,MORTGAGE,12.0,MEDICAL,A,7200,6.76,0,0,5
19346,27,51000,OWN,3.0,HOMEIMPROVEMENT,A,3500,7.88,0,0,5
19347,29,55400,RENT,2.0,HOMEIMPROVEMENT,C,7000,10.28,0,1,6
19348,28,49900,RENT,6.0,HOMEIMPROVEMENT,C,7000,14.27,1,0,9
19349,31,56000,RENT,4.0,MEDICAL,A,7000,7.29,0,0,8
19350,27,57000,RENT,0.0,EDUCATION,B,7000,11.71,0,0,8
19351,30,45000,MORTGAGE,11.0,PERSONAL,D,10000,14.74,1,0,6
19352,32,60000,RENT,7.0,HOMEIMPROVEMENT,A,7000,7.51,0,0,8
19353,28,51150,MORTGAGE,1.0,MEDICAL,A,7200,9.63,0,0,10
19354,29,45200,MORTGAGE,7.0,MEDICAL,D,6000,16.49,1,1,10
19355,27,60000,RENT,8.0,VENTURE,A,7000,6.99,0,0,10
19356,27,51267,MORTGAGE,8.0,EDUCATION,A,4000,7.68,0,0,10
19357,31,51320,OWN,1.0,MEDICAL,C,5000,11.97,0,1,9
